trial,prauc,recall,precision,accuracy,ROC-AUC,F1,F2,max_depth,min_child_weight,subsample,learning_rate,colsample_bytree,gamma,reg_alpha,reg_lambda,scale_pos_weight,n_estimators,best_trial
29,0.6641979554745656,0.47132329381608457,0.658067402326275,0.6354622779203785,0.6915175074072604,0.549256332067957,0.49968295665564566,12,12.892419515944736,0.6884200398297976,0.013616373099498444,0.865518699759948,2.7029811305714944,0.7629491892397979,0.0011195209518264633,0.8778810748258439,498,False
30,0.6642654003751707,0.6023710349247037,0.6201209455744915,0.638733705772812,0.6921577481985495,0.6111171307834001,0.6058392592433455,11,0.4542190365891636,0.5794773651279259,0.010286816884619004,0.6085955506631409,1.565227874704983,0.07201196273632564,7.056743484029614,1.1273440137773514,652,False
31,0.6607209840004284,0.5619993591797501,0.6243474133839583,0.6342543660979415,0.6867034515138195,0.5915350458096791,0.5734524847428073,6,12.139134801325689,0.8992376319163926,0.16761572618087534,0.5688183590206879,1.8418921746955885,0.4275402966364221,0.001717021848077533,1.0653736859673932,143,False
32,0.6498611405303582,0.443768023069529,0.6600476568705321,0.6301776636972167,0.6786240649088007,0.5307191212159919,0.4748897067227467,10,0.10081803184827932,0.6370842154560206,0.1463586013272857,0.4283330597036725,1.3546848805417522,0.064648340127048,0.19527759151876048,0.8491284708240209,31,False
33,0.6585690283400176,0.6179643276727544,0.6101444690498787,0.633902058483064,0.6850088298312786,0.6140295022816513,0.6163843613508043,8,3.1373536604920362,0.6361066929563761,0.006715219365619482,0.7350021853614692,8.532313837049449,9.446892455123999,0.2912426857181114,1.1883201750573984,1667,False
34,0.6620410711585325,0.5207732564349034,0.6406516883458153,0.6365192007650108,0.6883516504272877,0.5745257452574526,0.5410203492887735,8,50.07462849315098,0.6132448946491365,0.018887449380618152,0.994714118499455,6.001503099718512,5.631033921227965,0.9207606904800996,0.9928826370407827,1052,False
35,0.6631226937692913,0.5308127736836484,0.6383251990752633,0.6371734863354975,0.6898761349230994,0.5796256341477637,0.5493169459304125,8,39.27406815960701,0.6412812353870303,0.019408391833741653,0.9870782223207508,5.446209233919213,3.3200610803629953,0.8530665393600959,1.002114136815468,1297,False
36,0.661559892950643,0.5310263804336217,0.6366197183098592,0.6361668931501334,0.6883587106732355,0.5790485063762884,0.5492466086341744,9,18.13616393703213,0.6169007725111335,0.016292415585740055,0.9430198679023556,5.540223161709972,8.650608069376691,0.7610052649522745,1.0089815533435877,1451,False
37,0.6628249178038773,0.4086297126989213,0.679815209665956,0.6306306306306306,0.6890614567520849,0.5104395970915883,0.4440575673166202,8,11.856264988815825,0.6225309121291629,0.017149623965133753,0.6861518214269595,4.742789647939788,4.317137492204076,0.285703449997601,0.8016640883510776,1189,False
38,0.6609262714273614,0.4013670831998291,0.680673790979895,0.6291710705118526,0.6875897385724608,0.5049717817790916,0.4372512973262281,8,15.072078593191474,0.5854053000737449,0.016628363663510674,0.6631056134928021,4.934253268347579,5.127392925791099,0.457326170281882,0.8015757615557504,607,False
