numerical,demographics,clinical_group,clinical_te,diagnosis_group,diagnosis_te,medication_group,medication,other
-0.03411809,0.038571857,0.07851939,0.012876421,-0.08925105,0.12747282,0.09419216,0.11803432,0.0014596321
-0.42804423,0.103892684,-1.7576851e-05,0.26995137,0.08545068,0.019986302,-0.018902242,0.007961062,0.06892915
-0.3526878,-0.07807158,0.04743877,-0.02002426,0.059933797,-0.066479936,-0.06575982,0.0015648394,0.05768626
-0.30608684,-0.13792923,0.134622,0.14551544,-0.028138787,-0.47350627,0.012452191,0.044803716,-0.17530443
0.57253355,-0.020267472,0.10032196,0.043584157,0.040229153,0.04205592,-0.036009524,0.0056590526,-0.05795866
0.3689059,-0.035857134,-0.04604333,-0.06561767,-0.0090173185,-0.06657543,0.03500564,-0.012624909,-0.061535325
0.4330383,-0.04021397,0.09906328,0.03988772,0.055594765,-0.42647883,0.0013610804,0.054700334,-0.103005216
0.41123575,-0.004710784,0.11507259,0.06316369,0.06560648,0.14367273,0.028651161,0.09586439,0.0029020105
-0.23687077,0.008748105,-0.07490438,0.024968036,0.0037803613,0.2251738,-0.052263714,0.018165514,-0.18511313
-0.5261938,-0.08377934,-0.039948724,-0.09977456,-0.022157157,-0.055416413,-0.011995883,0.028601231,0.07850553
0.20390022,-0.044852138,0.103070214,0.062527254,0.03482087,0.08200465,0.0008221981,0.027385542,-0.07460909
-0.43498498,-0.006245617,0.08084445,0.08433752,-0.039892193,0.30010146,-0.057251103,0.0034540314,0.013433102
-0.26488027,0.043143403,0.10632384,0.03254228,0.0795173,0.26794142,-0.01862127,0.02642172,0.017062765
0.15404145,0.0047822725,0.051884696,0.12422054,-0.07243362,0.30530939,-0.05813618,0.012218624,-0.13731706
-0.35268745,-0.01827418,-0.0062993057,0.08929367,0.0025139228,0.15050723,0.02358482,0.056414817,-0.037323125
-0.06929658,-0.014322026,0.08946267,0.075117365,0.010897857,-0.0036126412,0.052264083,0.101131886,0.53107333
1.1204939,0.031191003,-0.035523117,-0.05404019,0.04869988,0.018397301,-0.0029636535,0.030275242,0.0017662607
0.12407651,0.11862998,-0.085893676,-0.037729364,-0.037905358,-0.16872722,-0.03349557,0.011048743,-0.009353386
-0.46082777,-0.11413531,-0.02318526,-0.13897535,-0.045573037,-0.19422479,-0.016195968,0.015351325,-0.37137607
-0.29821217,-0.021620087,0.02867496,0.03310086,0.040558916,-0.5517492,-0.03177741,-0.00032614858,-0.15053411
0.6066058,0.025951082,0.014372297,0.053995088,-0.067438655,-0.031726584,-0.04000701,0.02576313,-0.048370082
0.53024143,0.043361597,0.022721346,-0.0088971285,-0.25479934,-0.10100921,0.004844999,0.016741432,-0.058679
0.58677286,0.020550419,0.04618299,0.047629543,-0.02613251,-0.14560854,0.030164491,0.10090795,-0.2871595
0.47804335,0.069075696,0.12698272,0.27144173,0.06739503,0.19131526,-0.013714397,0.08633028,0.00092487875
0.8490959,-0.05201301,0.09912156,0.14633271,0.04382155,0.19705707,0.025051095,0.10060321,-0.020171445
-0.41108167,0.084721915,-0.0011098031,-0.096192725,-0.068705015,-0.010894094,-0.0072756754,0.034488596,0.101695105
0.69672394,0.01850221,-0.09576376,0.16364756,-0.12507026,0.12087847,-0.02635463,0.033939585,-0.06179191
-0.47904703,-0.053290434,-0.07856558,-0.39832538,-0.025819387,-0.22000691,0.056674194,0.079749435,-0.037855886
-0.054829296,0.101197846,0.08622327,0.076351166,-0.24838562,-0.06762069,-0.018582419,0.0052515795,0.02190666
-0.2575957,-0.13888799,-0.01877437,-0.035455957,-0.016711906,-0.3304929,0.0053874757,0.09272795,-0.38008252
-0.21480316,0.038466588,0.21820605,0.06629921,0.017332183,0.3510186,-0.05555419,0.008188662,0.008353501
-0.31222114,-0.024292633,0.048974507,0.23703453,-0.14835116,-0.48635182,-0.06360505,0.0034790782,0.0035178512
-0.1993574,0.035613336,0.08476493,0.23398787,-0.17395636,0.13218193,0.066284135,0.1135651,0.0067973295
0.9710155,-0.21214898,0.031132516,-0.007161971,-0.102192946,-0.043407395,0.0538093,0.04271932,-0.035755668
-0.51293504,0.109020025,-0.07551162,-0.16127536,-0.046577677,-0.03373935,-0.018736573,0.022296203,-0.01385631
-0.3056823,-0.0467289,0.08933188,0.050230708,0.07631418,0.33368066,-0.037417654,0.021313924,-0.2220248
-0.30485308,-0.0680428,-0.01270669,-0.102184,-0.029556032,-0.24668816,0.06786208,0.0754111,0.0060289353
0.27584258,0.04502854,-0.02856493,-0.03115499,0.0805902,0.0731356,0.021662373,0.08571316,0.061951574
-0.16356051,-0.07481954,-0.15385339,-0.054312266,0.012270544,-0.09884527,-0.03662514,0.020403346,-0.25730583
0.014692288,0.08856142,0.020113591,0.046582382,0.04255461,0.14136839,0.029475404,0.085077785,0.07164505
-0.4145143,-0.33244932,0.13397288,0.4507332,0.0040631555,-0.2552222,0.016866416,0.046207152,-0.0060854275
-0.08077803,0.13229719,-0.0185165,0.25991267,0.03312619,0.08839746,0.110557586,0.11773082,-0.012080811
-0.19900739,-0.07745605,0.012512177,0.3563667,-0.0416707,-0.28125665,-0.0039823614,0.03294974,0.10145484
-0.33356923,-0.023390885,-0.0012097359,-4.9717724e-05,-0.063471615,0.13809393,-0.056187022,0.009582723,-0.017005274
1.0969546,-0.015507609,-0.021911517,0.12568355,-0.04669256,0.35567904,0.0018042023,0.025116313,-0.03681196
-0.20643382,0.1022187,-0.109331,0.1758993,-0.103361726,-0.33883065,0.067280956,0.045165215,-0.017383235
0.117671944,0.024312867,-0.02760788,-0.08706385,0.0016520619,0.25791007,-0.00583693,0.055186253,-0.050313924
0.56569767,-0.031117093,0.07882935,0.17670266,-0.3011673,-0.04511027,0.01708163,0.08954138,-0.036943007
0.34930485,0.03153134,0.09337169,0.060724113,0.033825662,0.07292185,-0.05662077,0.0059940508,0.012765794
0.84496164,0.007767504,-0.007662911,-0.076340064,-0.14570327,0.23870988,-0.034805235,-0.013192685,-0.07837871
-0.30965987,-0.12261515,-0.1451895,0.015860349,0.13822678,0.229714,-0.006059798,0.02968277,-0.03659306
-0.30394483,0.14614612,0.07722069,0.059091683,-0.023699176,-0.17438483,0.039456375,0.08778037,0.0157046
0.64532906,0.02786477,-0.14193074,-0.031118805,0.003603601,0.27309152,0.0043667112,0.03844074,0.1046189
0.14444187,0.026414353,0.07599485,0.2615887,-0.038672317,0.23473424,0.012533392,0.07749892,-0.02267471
-0.29346657,-0.068537205,-0.005765585,-0.0863826,0.04206291,0.022046436,-0.001156914,0.05641299,0.06843807
-0.16074297,-0.012535894,0.049566403,0.028283564,-0.068637736,-0.3420384,0.109718725,0.120019525,-0.21720195
0.64823806,0.08111684,-0.07946254,-0.10736238,-0.0009991983,0.07835141,0.045175496,0.113558605,-0.019951252
0.81405735,0.047112238,0.14140472,0.08207189,-0.10045197,-0.014143333,-0.020684317,-0.0011569549,0.013057251
0.709117,0.03979159,0.12997456,0.2525732,-0.016599584,0.072972186,-0.004007458,0.02389279,0.021246336
-0.25472105,0.12717122,-0.16976488,-0.12295577,-0.040342614,0.09169513,0.032708857,0.124595076,-0.007874355
0.073350854,0.03681825,0.039937146,0.018366326,-0.02133865,0.26766667,0.042169273,0.07625405,-0.013477985
0.27844512,0.08509562,0.07404034,0.0982618,-0.00018917024,-0.07431245,-0.008329546,0.023533745,-0.17619102
0.22291425,0.12145336,0.07791692,0.07782168,-0.10270546,-0.06622233,-0.0031421422,0.05612718,-0.042952448
0.59396046,-0.06944512,0.10969422,0.06848398,0.049828716,0.12061337,0.035957113,0.06298968,-0.07102924
0.43481424,-0.00713146,-0.11297655,-0.11120449,-0.011715988,-0.098560095,0.013421864,0.059676383,-0.019752584
-0.09562573,0.04823903,-0.026903728,-0.06445049,0.04328039,0.16114694,0.05112447,0.03778475,-0.04715562
0.46214232,0.06628915,0.10278353,0.21589638,0.020820852,0.048818216,-0.010569993,0.025779728,-0.015238873
0.17106618,0.07531111,-0.0005940553,0.13373569,-0.051783163,0.3156491,0.010063624,0.056223933,-0.027551165
1.169847,0.038621,0.11895795,0.070055746,0.043864593,0.22283408,-0.0026121903,0.027462242,-0.015721709
0.46341276,0.034385674,0.09134367,0.05821729,0.1035192,0.08548693,0.02579345,0.06596218,-0.18879904
-0.49710748,0.09141118,-0.046092056,-0.115726024,0.029499434,0.0056241676,-0.017821673,0.015747063,-0.06877016
-0.4536585,0.08234237,-0.019292008,-0.09901908,-0.01145092,0.13342836,-0.009186285,0.019826533,-0.22647057
0.19222285,0.0465518,-0.032354046,0.0533436,-0.2613161,-0.14125253,-0.051656265,0.0032311506,-0.010759034
-0.34423304,-0.035416216,-0.14977524,0.058787912,-0.0063752607,0.03088881,-0.048305355,0.0078049665,0.06421533
0.5558219,0.060630962,-0.04593696,-0.033073634,-0.04722103,-0.034048095,0.008177899,0.0703346,-0.22551098
-0.2122974,0.07888408,0.15525237,0.077409126,0.13087457,-0.09281404,0.071442775,0.047059685,0.02157142
0.22838645,0.010193074,0.06792018,-0.09320868,-0.15091866,-0.12242293,0.022756837,0.09983973,-0.0022829287
0.18326478,0.065108754,-0.024410456,0.07480523,-0.0047175298,0.20989685,0.03804321,0.049609136,0.056773882
0.64105415,0.017703159,0.23390469,0.08586058,-0.03376411,0.3092603,-0.023923466,0.039187733,0.029959831
-0.28169006,0.09957088,-0.014226519,-0.0985159,-0.049161144,0.16902685,0.019183256,0.033926852,-0.018046368
0.49169692,0.013202524,0.048685417,0.24248736,0.00062614307,0.3245102,0.010664329,0.03606708,0.08371391
0.11665332,0.060778245,-0.17291583,-0.0040911855,0.097185835,0.01847826,0.018068356,0.09845409,0.2629788
-0.47686246,-0.067228705,-0.08187583,-0.09418957,-0.014777575,-0.52711654,0.086977795,0.16712585,-0.026299832
-0.6721211,0.06228109,-0.14313076,-0.06503186,-0.09289464,-0.31529045,0.05048374,0.094647385,0.0025781859
0.15753992,0.08223012,-0.020662706,0.059770375,-0.12584071,0.0030589253,0.030703349,0.059753872,0.45748457
-0.35678956,-0.06400513,-0.35293296,-0.31984556,0.03129458,0.19206543,0.0026697628,0.033652913,0.05166877
0.72053957,0.031398922,0.017209733,0.0001773648,0.070780866,0.090458736,0.03165363,0.1189686,-0.03390163
1.465015,-0.15788227,0.096726134,0.23404622,-0.3150102,-0.15247634,0.004212902,0.03718912,-0.03752599
0.39308465,-0.0030111377,0.07008686,0.032459322,-0.025591226,0.067683846,-0.050757326,0.018878331,0.07914088
-0.23475137,0.06948805,0.08892538,0.12433165,-0.23583308,-0.23185045,-0.03447892,0.018008778,0.06254361
0.57692873,-0.0943265,0.09827961,0.044415586,0.0016850644,0.03233784,-0.02575478,0.038165465,-0.040082894
0.45764643,0.08476452,0.0130263865,0.35656384,0.01888365,0.25679553,0.02211367,0.115046255,-0.08958982
0.23689961,0.077401295,0.027214304,0.07276861,-0.17885752,0.0672054,0.031424455,0.08484471,0.041176014
-0.301883,0.094567716,0.08991414,-0.03719808,0.041123807,-0.27065405,0.073109925,0.038341116,0.0016863495
0.12675366,0.013658894,0.056614146,0.055260852,-0.09305093,-0.07190867,-0.03006698,0.0366451,-0.2307124
-0.25758848,-0.092170514,-0.009168829,-0.06128128,0.06891698,-0.058709014,0.06351723,0.13429768,-0.30399117
0.6102305,0.11311823,0.033215366,0.11964635,0.03388852,0.25320727,0.0498347,0.116178244,-0.014264942
-0.3801366,-0.16706842,0.1394385,0.3901074,0.046069082,-0.005562708,0.026894964,0.09436227,-0.21710439
0.20527995,-0.049933575,0.008634436,0.120986655,-0.06982478,0.22183824,0.035496876,0.12585236,-0.17076848
0.56426966,9.969273e-05,-0.06541242,0.011702958,-0.123049885,0.32638204,0.013746857,0.054061007,0.26173818
-0.10507562,0.02501688,0.036793545,0.29083616,0.0302321,0.42814687,0.12891796,0.19200721,-0.019268807
0.5406037,0.032095563,0.10895362,0.08718427,-0.23515242,0.16644585,-0.03353696,0.027853541,-0.046016138
-0.19525155,0.03682603,-0.0423696,0.07676188,0.0035279468,0.12177615,0.035343263,0.07037998,0.008475126
1.1882894,0.07382032,0.12663564,0.104207486,0.13118201,0.48098236,0.01610962,0.06025395,0.0053759385
-0.25163716,-0.03974055,-0.058053084,0.061080273,-0.06853653,-0.4545662,0.06207822,0.11095979,0.4278098
-0.5417261,-0.019277824,-0.043198783,-0.075658485,0.084469296,-0.33576682,0.046387907,0.06711013,-0.29294494
0.2008175,-0.052711014,0.005887851,0.1563726,-0.007060422,0.43142056,0.071516156,0.13120845,-0.042282708
-0.10978005,-0.05055195,0.006320337,0.21609768,0.12286691,0.5312151,0.087710425,-0.03303474,-0.27398783
1.1219366,0.006764584,0.00904005,-0.024473611,-0.15460683,0.055355314,0.016821496,0.07618629,0.15056625
-0.35958883,-0.08300929,0.082497224,0.05388669,-0.048739824,0.118639655,-0.0099563375,0.024360988,-0.023126286
0.5697489,0.013414089,0.08305837,0.12453616,-0.024992924,-0.09117222,0.046472315,0.06941248,0.022646667
0.030833265,0.053478234,0.1496892,0.07137823,-0.06287294,0.1382469,0.04642124,0.055780597,0.008327442
0.63027155,0.058689386,0.11939846,0.066020444,-0.04382334,0.28258723,-0.0005466393,0.018790593,-0.011850628
-0.3868594,0.042880718,0.095139004,0.21180944,-0.2082906,-0.67636454,-0.020630661,0.02835619,-0.20797971
0.7433449,0.020493563,0.11452887,0.07821218,0.026131969,0.07492545,0.011959394,0.088534296,0.034131855
-0.25340253,0.08659321,0.061967526,0.20478077,0.13110845,0.13435915,0.032057017,0.092698485,-0.0054286476
-0.21023665,0.023381205,0.05235573,-0.009202151,-0.08951494,-0.28103203,-0.057612628,-0.003610617,0.05183274
-0.54079646,-0.0051519573,-0.09076169,-0.3379694,0.048273463,-0.7725287,0.005559404,0.0075097377,-0.26177797
-0.5715512,-0.09029024,0.11786016,0.02077602,-0.09025654,0.10515305,0.025167998,0.107670195,-0.009706433
-0.17733765,0.0573246,-0.043357626,0.048970066,0.11190503,0.13421485,-0.02388008,0.0053552147,0.007502648
0.22671704,-0.08378445,0.098237336,0.14727601,0.071682036,-0.19560757,0.0689072,0.022849735,-0.3025418
-0.1977865,-0.03321047,-0.0017883703,0.22160783,-0.14593674,0.028976038,-0.043609053,0.051831633,-0.050064832
0.18893497,0.049786847,-0.19163649,-0.07468397,-0.024384173,0.23770297,0.057226032,0.12397698,-0.04290176
1.1018081,0.026471,0.08409638,0.063974634,0.022431403,-0.09240048,0.020814836,0.090107456,-0.0014810069
-0.24808231,0.049171455,0.07074028,0.055924647,-0.17901619,0.16703975,-0.013620354,0.011279528,-0.029760653
0.8164367,0.020635597,0.04755055,0.0842296,0.032212004,0.20942135,0.037827633,0.08297449,-0.023106279
-0.47865367,-0.08589809,0.073959365,0.0027261004,-0.057218682,-0.15058708,0.0022803573,0.06615023,-0.039534673
-0.37609756,-0.05399516,0.069377825,0.0026045926,-0.12371898,0.032903954,-0.023894846,-0.0016097013,0.008087534
0.01917211,-0.11074745,0.08548227,-0.012334919,0.03327868,0.30649835,0.020690225,0.09836582,-0.29017186
-0.055490673,0.11195456,0.10557371,0.048793055,-0.036626827,-0.3324325,-0.071337864,0.007300093,0.021194102
2.8177068,0.047957674,0.11708354,0.07457932,-0.10069445,0.1357081,0.006378539,0.025490714,-0.021176022
0.583697,-0.0027807392,-0.08038599,-0.044725567,-0.2873746,-0.038656898,-0.05967019,-0.0038793338,-0.033616837
-0.30448622,0.094350934,-0.019897237,-0.025865503,-0.1657597,-0.03924635,-0.085932486,-0.0024423946,-0.0069945557
1.0134969,0.03912139,0.118707396,0.1884596,0.10551212,0.13251847,0.0068570636,0.022084378,0.010188277
0.2631717,0.076991424,0.048289694,0.057430882,0.14219518,-0.15369375,0.0029951772,0.07015404,0.017830027
0.053179406,-0.004405386,0.07641537,0.05634235,0.0027634762,0.076923214,0.07433662,0.15245268,0.10231319
-0.493193,0.10523376,0.07318685,0.021272149,-0.2108269,-0.27740183,-0.07240868,-0.010390958,0.046567567
1.1239932,0.031534724,0.13064896,0.09499186,-0.039997805,-0.12939958,0.055201232,0.07359207,-0.08020949
0.8705246,0.049053665,0.0062521547,0.18580249,-0.14879891,0.13445565,-0.020547668,0.031016458,-0.012131746
-0.20967259,0.047267206,-0.03424298,0.29753786,-0.105123214,-0.0076657403,0.03487258,0.10023368,-0.026228005
0.066953965,-0.04783186,0.07516846,0.034413666,-0.14609948,-0.031555437,-0.060882,0.008862526,0.0308625
1.0242498,0.038318697,0.014789209,-0.071691185,-0.052525416,0.27762184,0.0014758473,0.027707703,-0.026165012
0.33776712,0.024969546,0.120267406,0.0623553,-0.18377084,-0.08674889,-0.037734505,0.01735308,0.010854937
-0.40069222,0.09633187,-0.0015751179,-0.06996535,-0.18860179,0.11825563,-0.054827,0.010171379,0.06912956
0.054690085,0.098334186,0.053649604,0.24653295,-0.17907153,-0.15903178,0.023190156,0.05558306,-0.044661555
1.1488175,0.016711885,0.12658685,0.096677355,0.05625338,0.016584262,-0.006067466,0.027396062,-0.011822253
0.7928892,-0.013662206,0.0134292245,0.022091169,-0.086046904,0.22609743,-0.031002546,0.026443401,-0.04437282
-0.33305636,0.06704774,0.05025745,0.06416376,0.17131656,0.37094054,-0.00948047,0.01576355,-0.028680485
-0.26336643,0.025696669,-0.08082883,0.030517997,0.0331529,0.10679707,0.0017381571,0.027358096,-0.042504873
-0.24241042,-0.00056131557,-0.32284206,-0.15078183,0.007575496,0.24045345,0.0128781125,0.045762405,-0.1424098
-0.14379899,-0.24109149,-0.013962579,0.01310307,0.0068614595,-0.20875648,-0.05683607,0.015922336,-0.111363664
0.14666153,0.06700205,-0.01381726,0.09749967,-0.18961972,-0.32960778,0.070939474,0.031917118,-0.20333579
1.0478078,-0.011430429,-0.013085403,-0.022033118,-0.18109491,0.04837956,-0.04423009,0.00858382,-0.061239284
0.58281267,-0.19041073,-0.16793144,0.04499444,0.1213247,-0.08534366,-0.012887215,0.010131723,-0.0023824312
0.59104127,0.014901167,-0.0045478195,-0.083993234,0.15221101,-0.079756334,0.016381666,0.08948697,0.116841644
-0.42633793,-0.15282291,0.059191935,-0.016013356,-0.046256006,-0.45174432,0.090330616,0.04262608,-0.1401645
-0.5076627,-0.01217293,-0.16207246,0.11796032,0.14385305,0.29365358,0.016353771,0.05135617,-0.009734773
-0.5889556,-0.097680554,-0.043988686,0.05029419,-0.057935677,0.12248946,-0.047162563,0.007814948,0.08006804
0.12352142,-0.08211027,0.05968964,0.02985844,0.04811775,0.15695643,0.011663916,0.07788455,0.18450205
-0.38311738,0.03643904,0.08062913,0.18512441,0.01589546,0.31105006,-0.08309631,-0.0008211181,0.0117611
-0.5849254,-0.32497597,-0.013082007,0.14832172,-0.004800439,-0.17649278,-0.06874968,-0.0041752835,-0.012449691
0.66248673,-0.025023606,-0.03276921,0.0006054379,-0.19610512,0.10042809,-0.048663713,0.009680719,0.037759557
-0.15541779,0.04636337,0.09584158,0.047198158,0.082833596,0.4902575,-0.05041809,0.005455174,0.0049593356
0.118908435,0.0019451221,-0.0018846393,0.020424858,0.0491649,-0.029527314,0.055164978,-0.008331665,0.0020498764
-0.63661444,-0.20688668,-0.041161142,0.13832042,0.03250186,-0.20706865,0.030696847,0.075805634,-0.21659341
-0.26168016,0.0097628515,0.0492353,0.14997391,-0.08963126,0.2005001,0.030184152,0.09151092,-0.019356975
0.72836,0.050844014,0.07556667,0.12348911,0.05320367,0.4616207,0.010313431,0.026938554,0.07936325
0.6069129,-0.008971221,0.12620215,0.09738423,0.013165496,0.29245085,0.00362198,0.028683852,0.018578697
-0.27544582,0.07935853,0.058849096,0.06422115,0.03778825,0.26605514,-0.016507536,0.035034005,0.11472793
0.22570236,-0.037399754,-0.084580205,-0.31067362,-0.02174798,0.21731263,0.050369684,0.12744492,-0.20178105
0.5036277,-0.014666636,-0.018524485,-0.055597983,-0.07829413,0.24178514,0.015264671,0.038244884,-0.05891976
1.1023467,0.038547553,0.029931728,-0.08180829,-0.056195594,0.28450352,0.017555417,0.097972095,-0.016049813
-0.33501136,-0.024477398,0.08059159,0.030748535,-0.006377589,-0.3202579,0.012655321,0.017670412,0.06603543
-0.26042733,-0.07573927,0.11998713,0.26876917,-0.10764944,-0.0928452,-0.016280573,0.026704423,0.033845667
0.8828556,0.015729459,-0.03685657,0.035786174,0.07861188,0.12890981,-0.032425776,0.016634705,-0.09800689
-0.15661743,0.092567526,0.09021077,0.052742835,0.085007615,0.06075813,0.060454298,0.11519155,0.01398782
2.4025908,0.09776865,0.02354144,-0.013028111,-0.15813164,0.2631818,-0.032410026,0.00905095,-0.009666671
0.18884163,0.084820494,-0.1358927,0.048520055,-0.06878317,-0.04184045,0.016490523,0.10393702,-0.014384948
0.44403994,0.004325263,0.12748663,0.2003896,-0.09320728,0.18163401,0.020805221,0.021722773,0.012115683
0.25125718,0.010671584,0.1271022,0.24198255,0.062294684,-0.32324058,0.02986375,0.10261542,0.018841509
-0.62318456,-0.12866543,0.02010682,0.0928188,-0.036836877,-0.3571055,0.042050235,0.100804776,-0.0071091224
0.65787506,-0.09592916,0.06733581,0.069324635,0.05705341,0.083282284,0.030062344,0.014999488,-0.085911185
0.1450727,-0.06241448,0.08310777,0.22222346,-0.1127043,-0.31448188,-0.042227127,0.0066469354,0.04011651
-0.20241387,0.14119464,0.079243176,0.045037784,0.07693885,-0.23057228,0.09216959,0.19567859,-0.049814332
0.8355421,0.0077275876,0.08234404,0.14704153,-0.13629676,0.08625453,0.0035329685,0.02748971,0.26747173
-0.26579377,0.11622742,0.070797905,0.029880341,0.008242823,-0.17453821,-0.06584877,-0.00070931873,0.033001367
0.40098962,0.05674334,0.030364497,-0.007953763,0.19339436,0.4344625,0.080531135,0.12537174,0.076947115
0.1354036,0.04703086,-0.021474196,-0.047119085,-0.12646164,0.12958992,0.045120507,0.10237909,0.08871138
-0.34287527,0.09833688,0.04091455,-0.0794687,-0.00942987,-0.206536,-0.009218062,0.027225534,0.06298855
-0.21364342,0.05591058,0.057317674,0.038734358,-0.13858625,0.22243239,0.0150623415,0.005004193,-0.0017706603
-0.29838374,0.083133705,-0.0077667367,-0.013860766,0.093267635,0.109414086,0.005282591,0.05045593,0.013913471
-0.61259377,-0.12909397,-0.035821117,-0.065399066,-0.025747493,-0.031204842,-0.01580152,0.031358913,-0.008143546
0.6836081,-0.029735258,-0.07939164,-0.048845094,-0.051581524,-0.17052837,0.0144301215,0.050748695,-0.021639379
1.6498573,-0.15799712,0.040978685,-0.10000458,0.047287952,0.059141356,-0.010948698,0.029606674,-0.032548297
-0.6931803,-0.062848754,0.14666949,0.09970604,-0.044293467,-0.2906153,-0.0033989297,0.01506713,0.07949757
0.47353306,0.037124705,0.070887655,0.0587566,-0.038540848,0.40640792,-0.0014725979,0.02560426,0.019094808
0.35099375,-0.040098805,0.013172332,-0.012216331,-0.11314019,0.19738093,-0.029804895,-0.0011104904,-0.015672144
0.25627717,0.040366948,0.09605129,0.11534337,0.07225177,0.5948706,-0.038313594,0.021628963,-0.040716056
0.73361534,0.042252332,0.075704664,0.16563715,-0.20266937,-0.065125935,-0.040719226,0.02111773,-0.037406646
-0.29523706,-0.15648006,-0.029736627,-0.10234067,0.12985313,0.24126855,-0.022913681,0.0076778447,-0.32783905
0.21235128,0.086225,0.0987733,0.20698118,-0.032088432,0.1793406,0.009221275,0.032183487,0.008642993
-0.38573,-0.2831713,0.00953483,-0.061548665,-0.065542504,-0.7705583,0.017563337,0.09642079,-0.12088667
0.3254038,0.03163726,0.0076666847,0.061291583,0.044199523,-0.008744143,0.0400593,0.1110399,-0.03264295
-0.2879531,-0.03455551,-0.009872047,0.10666045,0.04370318,0.1814024,-0.06610813,0.0007961753,-0.015787745
-0.23378672,0.08374444,0.008830172,0.024631534,-0.029304491,0.13487916,-0.030242754,-0.016759032,0.02162603
0.40509766,-0.015019212,-0.021688048,-0.05807808,0.018370463,-0.1758482,-0.052008145,0.021004556,-0.17976752
-0.32721493,0.08917314,-0.054756273,-0.093972854,0.04507928,0.03836888,-0.06287096,0.018792953,-0.12503327
-0.38852566,0.11211072,-0.052148893,-0.08706009,0.0020688958,-0.329164,-0.06484701,0.007664608,-0.21538547
-0.6175965,0.006503191,-0.08186093,-0.38994762,-0.006473795,-0.06344114,0.018641688,0.08701896,-0.048308484
-0.28214902,0.0922529,0.007922553,-0.012657994,-0.07303083,-0.31310478,0.015228479,0.048492186,-0.0028845668
0.22382185,0.03707833,-0.30443066,-0.40489972,0.004835946,0.18899624,0.021264054,0.06215622,-0.112455964
0.60168296,0.0036359504,0.027611014,0.15994966,0.027650045,-0.010220662,0.07969673,0.090839416,0.008269549
1.0018433,-0.0116547905,-0.04412168,0.010983616,-0.023338126,-0.08706187,-0.03900238,0.021513445,-0.021633876
0.25035405,-0.018050961,-0.112107456,-0.13908619,-0.024041234,-0.17396966,0.01952279,0.08591844,0.004047569
-0.12736906,0.06506887,0.07864937,0.1764701,0.12047522,0.05915495,0.10794713,0.0020619757,0.032078024
0.34917063,0.07453239,-0.22509259,-0.12821178,0.034001812,-0.14436051,0.014206884,0.10906382,-0.10013957
-0.2029305,-0.12308143,0.023511693,0.15401596,0.05748484,0.10946805,0.10935328,0.04707131,-0.008844491
0.37509125,-0.014277808,0.023663852,0.17469233,0.21206532,0.5439979,0.012151485,-0.059542645,-0.23229253
0.033800967,0.024430268,0.057304423,0.086186536,-0.15554194,0.3316472,-0.020315818,0.053398017,-0.037995726
-0.1778538,0.08839587,0.09573726,0.04041637,-0.17893311,-0.026047975,-0.019799162,0.015023324,0.009987144
-0.30932125,-0.053917818,-0.029794948,-0.13689029,-0.10869788,-0.1357333,0.11002712,0.15700033,-0.25982904
-0.21385051,0.0018465454,0.0429502,0.072688386,-0.1316313,-0.26855958,0.057405863,0.035255194,0.0054140566
0.5064204,0.044542264,0.09270286,0.16880174,-0.2831426,0.054154955,-0.020788947,0.010743907,-0.026408674
-0.36598358,0.0033983607,0.07391468,0.16888066,-0.15420449,-0.62371993,0.037015636,0.112646796,-0.10956486
-0.30728185,-0.035941802,0.04910354,-0.05187689,0.04109139,0.33620054,-0.05954123,0.0131970635,-0.008951734
-0.013650132,0.02736675,0.07113823,-0.05043043,0.032095924,-0.051896688,-8.970499e-05,0.06063953,-0.013875278
-0.40382656,-0.06548922,0.027630268,-0.06637159,-0.07455237,-0.7268831,-0.014956646,0.02580278,-0.16972625
-0.2564401,0.0452014,0.123065725,0.25503206,-0.08910155,-0.08768688,0.008305091,0.09808422,-0.0033558179
-0.4667029,-0.052275375,-0.07485009,-0.17443192,-0.013852,-0.40563834,0.03174474,0.033647977,0.007401688
0.7806377,0.05523515,0.1209751,0.08123833,0.0358116,0.23849154,0.017832737,0.09105155,-0.034057103
-0.44317904,0.042525448,-0.2042878,-0.0033573303,-0.045453064,-0.036779188,0.03659276,0.12277818,0.0034792619
0.15444,0.040876724,0.059857626,0.045023434,0.020484628,0.08404686,0.0014980552,0.041124612,0.005543693
-0.48985004,-0.03465332,0.08833636,0.24450916,0.062159657,-0.1205008,-0.054509472,0.012585965,0.03759128
0.89497644,-0.015292491,-0.18455179,-0.15962645,-0.10613081,0.037603036,-0.02149454,0.028826633,-0.037621643
0.19318144,0.020069504,0.04330116,0.034789484,-0.091499604,0.063498795,-0.034508254,0.058601376,-0.0014626542
0.3602276,0.05057534,0.102338254,0.18769084,-0.04949429,0.10007816,0.016301956,0.097936995,-0.11297383
-0.24545474,-0.14122075,0.02773184,0.04876532,0.09951773,0.5572724,0.04216301,0.09944318,-0.0501782
1.4024423,0.07913419,0.1285386,0.096751556,0.014765726,0.35187113,-0.012163144,0.03158468,-0.02022163
-0.2918669,-0.039122395,0.07920183,0.08346432,0.09118674,0.30785263,-0.05286097,0.010624289,-0.021831203
