feature,value,recall,precision,accuracy,roc_auc,prauc,f1,f2,tp,tn,fp,fn,size
num_medications,50,0.25,1.0,0.625,0.75,0.8166666666666667,0.4,0.29411764705882354,0.125,0.5,0.0,0.375,8
num_medications,51,1.0,0.3333333333333333,0.7142857142857143,0.6666666666666667,0.3333333333333333,0.5,0.7142857142857143,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.0,7
num_medications,52,0.4,1.0,0.7272727272727273,0.9333333333333333,0.9266666666666665,0.5714285714285714,0.45454545454545453,0.18181818181818182,0.5454545454545454,0.0,0.2727272727272727,11
num_medications,53,0.6666666666666666,1.0,0.9,0.8095238095238095,0.8095238095238095,0.8,0.7142857142857143,0.2,0.7,0.0,0.1,10
num_medications,54,0.0,0.0,0.6666666666666666,0.8333333333333333,0.8333333333333333,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,9
num_medications,55,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,4
num_medications,56,0.5,1.0,0.9,1.0,1.0,0.6666666666666666,0.5555555555555556,0.1,0.8,0.0,0.1,10
num_medications,57,0.0,0.0,0.75,1.0,1.0,0.0,0.0,0.0,0.75,0.0,0.25,4
num_medications,58,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4
num_medications,59,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
num_medications,60,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.2,0.8,0.0,0.0,5
num_medications,61,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
num_medications,62,0.5,1.0,0.5,,1.0,0.6666666666666666,0.5555555555555556,0.5,0.0,0.0,0.5,2
num_medications,63,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3
num_medications,64,0.0,0.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.3333333333333333,3
num_medications,65,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2
num_medications,67,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
num_medications,68,0.0,0.0,0.5,,0.0,0.0,0.0,0.0,0.5,0.5,0.0,2
num_medications,70,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
num_medications,75,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
num_medications,79,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
number_outpatient,0,0.4970729111229377,0.6364565587734242,0.6465877853471973,0.6968311602781934,0.6495664213645502,0.558195129239504,0.5198419324316803,0.22325803752838533,0.423329747818812,0.12752479980877257,0.22588741484403013,16734
number_outpatient,1,0.8032085561497326,0.6628420123565755,0.6473520249221184,0.6929140394285258,0.7511352306036461,0.7263056092843327,0.7705725425815719,0.46791277258566977,0.17943925233644858,0.23800623052959502,0.1146417445482866,1605
number_outpatient,2,0.8253164556962025,0.6848739495798319,0.6666666666666666,0.7081747028698424,0.7826836695420866,0.748564867967853,0.7928015564202334,0.4961948249619482,0.1704718417047184,0.228310502283105,0.1050228310502283,657
number_outpatient,3,0.808695652173913,0.6179401993355482,0.6064356435643564,0.6256621689155422,0.6701221221979238,0.7005649717514124,0.7616707616707616,0.4603960396039604,0.14603960396039603,0.28465346534653463,0.10891089108910891,404
number_outpatient,4,0.8721804511278195,0.703030303030303,0.6915887850467289,0.6843033509700176,0.7514322632826995,0.7785234899328859,0.8321377331420373,0.5420560747663551,0.14953271028037382,0.22897196261682243,0.0794392523364486,214
number_outpatient,5,0.75,0.6176470588235294,0.5604395604395604,0.5607142857142857,0.6972705503862132,0.6774193548387096,0.7191780821917808,0.46153846153846156,0.0989010989010989,0.2857142857142857,0.15384615384615385,91
number_outpatient,6,0.896551724137931,0.65,0.6666666666666666,0.7037617554858934,0.7173464634797785,0.7536231884057971,0.8333333333333334,0.5098039215686274,0.1568627450980392,0.27450980392156865,0.058823529411764705,51
number_outpatient,7,0.9444444444444444,0.8095238095238095,0.8076923076923077,0.8055555555555556,0.9106388382381675,0.8717948717948718,0.9139784946236559,0.6538461538461539,0.15384615384615385,0.15384615384615385,0.038461538461538464,26
number_outpatient,8,1.0,0.5,0.6111111111111112,0.7792207792207793,0.7413530913530912,0.6666666666666666,0.8333333333333334,0.3888888888888889,0.2222222222222222,0.3888888888888889,0.0,18
number_outpatient,9,1.0,0.5833333333333334,0.6666666666666666,0.9464285714285714,0.947845804988662,0.7368421052631579,0.875,0.4666666666666667,0.2,0.3333333333333333,0.0,15
number_outpatient,10,1.0,0.625,0.6666666666666666,0.6,0.6961904761904762,0.7692307692307693,0.8928571428571429,0.5555555555555556,0.1111111111111111,0.3333333333333333,0.0,9
number_outpatient,11,0.8571428571428571,0.8571428571428571,0.75,0.7142857142857143,0.9617346938775511,0.8571428571428571,0.8571428571428571,0.75,0.0,0.125,0.125,8
number_outpatient,12,1.0,0.8888888888888888,0.9,0.5,0.7713789682539682,0.9411764705882353,0.975609756097561,0.8,0.1,0.1,0.0,10
number_outpatient,13,1.0,0.8,0.8571428571428571,0.6666666666666667,0.6791666666666667,0.8888888888888888,0.9523809523809523,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.0,7
number_outpatient,14,1.0,0.5,0.5,0.75,0.8333333333333333,0.6666666666666666,0.8333333333333334,0.5,0.0,0.5,0.0,4
number_outpatient,15,1.0,0.5,0.5,1.0,1.0,0.6666666666666666,0.8333333333333334,0.5,0.0,0.5,0.0,2
number_outpatient,16,1.0,0.5,0.5,0.0,0.5,0.6666666666666666,0.8333333333333334,0.5,0.0,0.5,0.0,2
number_outpatient,17,1.0,0.5,0.5,1.0,1.0,0.6666666666666666,0.8333333333333334,0.5,0.0,0.5,0.0,2
number_outpatient,20,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
number_outpatient,21,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1
number_outpatient,22,0.5,1.0,0.5,,1.0,0.6666666666666666,0.5555555555555556,0.5,0.0,0.0,0.5,2
number_outpatient,24,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
number_outpatient,33,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
number_outpatient,35,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
number_outpatient,36,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1
number_outpatient,37,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
number_emergency,0,0.49802220237335715,0.6233828461907044,0.6417060531860372,0.6901587948863692,0.6313652484345512,0.5536955596538516,0.5188917546331995,0.2222538579807528,0.41945219520528443,0.13427481350720347,0.2240191333067593,17561
number_emergency,1,0.836824696802646,0.6560069144338807,0.6405529953917051,0.6515446310828632,0.726528078244643,0.7354651162790697,0.7931034482758621,0.49967083607636603,0.14088215931533904,0.26201448321263987,0.09743252139565503,1519
number_emergency,2,0.9201277955271565,0.7559055118110236,0.7223529411764706,0.6493039707895938,0.8227538638132514,0.829971181556196,0.8818126148193509,0.6776470588235294,0.04470588235294118,0.2188235294117647,0.058823529411764705,425
number_emergency,3,0.941747572815534,0.8220338983050848,0.7938931297709924,0.7555478502080444,0.87838912745933,0.8778280542986425,0.9150943396226415,0.7404580152671756,0.05343511450381679,0.16030534351145037,0.04580152671755725,131
number_emergency,4,0.9807692307692307,0.8360655737704918,0.8253968253968254,0.7220279720279721,0.8615658579258519,0.9026548672566371,0.9479553903345725,0.8095238095238095,0.015873015873015872,0.15873015873015872,0.015873015873015872,63
number_emergency,5,0.9714285714285714,0.7555555555555555,0.7391304347826086,0.625974025974026,0.8513355788045506,0.85,0.918918918918919,0.7391304347826086,0.0,0.2391304347826087,0.021739130434782608,46
number_emergency,6,1.0,0.8333333333333334,0.8333333333333334,0.736,0.9139044663283055,0.9090909090909091,0.9615384615384616,0.8333333333333334,0.0,0.16666666666666666,0.0,30
number_emergency,7,1.0,0.8928571428571429,0.8928571428571429,0.68,0.9551523612087349,0.9433962264150944,0.9765625,0.8928571428571429,0.0,0.10714285714285714,0.0,28
number_emergency,8,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,17
number_emergency,9,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,16
number_emergency,10,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,9
number_emergency,11,1.0,1.0,1.0,,0.9999999999999998,1.0,1.0,1.0,0.0,0.0,0.0,7
number_emergency,12,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
number_emergency,13,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6
number_emergency,15,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
number_emergency,18,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4
number_emergency,20,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3
number_emergency,21,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
number_emergency,42,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
number_inpatient,0,0.31187929717341484,0.5697836706210747,0.6372637263726373,0.6596794114250083,0.5352169346829274,0.40311034312515426,0.34292314153716924,0.12248724872487249,0.5147764776477648,0.09248424842484249,0.27025202520252023,13332
number_inpatient,1,0.791287697462901,0.6321223709369025,0.6243954862976894,0.6522943936644194,0.686189389183046,0.7028061224489796,0.7533497402242275,0.44411606663084363,0.18027941966684577,0.2584631918323482,0.11714132186996239,3722
number_inpatient,2,0.9338677354709419,0.688839615668884,0.6698305084745763,0.615501443137848,0.7554830946253528,0.792854104636325,0.8718428437792329,0.631864406779661,0.03796610169491525,0.2854237288135593,0.04474576271186441,1475
number_inpatient,3,0.9855371900826446,0.7476489028213166,0.7431192660550459,0.6611205639280505,0.8435337885753444,0.8502673796791443,0.9265734265734266,0.7293577981651376,0.013761467889908258,0.24617737003058104,0.010703363914373088,654
number_inpatient,4,0.9877551020408163,0.7781350482315113,0.7763975155279503,0.6369997349589187,0.8479969130220049,0.8705035971223022,0.9372579395817195,0.7515527950310559,0.024844720496894408,0.21428571428571427,0.009316770186335404,322
number_inpatient,5,1.0,0.8402777777777778,0.8402777777777778,0.6144448436938557,0.908003184760001,0.9132075471698113,0.9633757961783439,0.8402777777777778,0.0,0.1597222222222222,0.0,144
number_inpatient,6,1.0,0.8554216867469879,0.8554216867469879,0.573943661971831,0.8831371577771383,0.922077922077922,0.9673024523160763,0.8554216867469879,0.0,0.14457831325301204,0.0,83
number_inpatient,7,1.0,0.7959183673469388,0.7959183673469388,0.6051282051282051,0.8414831673077493,0.8863636363636364,0.9512195121951219,0.7959183673469388,0.0,0.20408163265306123,0.0,49
number_inpatient,8,1.0,0.918918918918919,0.918918918918919,0.4019607843137255,0.8820823716262841,0.9577464788732394,0.9826589595375722,0.918918918918919,0.0,0.08108108108108109,0.0,37
number_inpatient,9,1.0,0.8823529411764706,0.8823529411764706,0.65,0.9369894638964198,0.9375,0.974025974025974,0.8823529411764706,0.0,0.11764705882352941,0.0,34
number_inpatient,10,1.0,0.9090909090909091,0.9090909090909091,0.4,0.9263455988455987,0.9523809523809523,0.9803921568627451,0.9090909090909091,0.0,0.09090909090909091,0.0,11
number_inpatient,11,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3
number_inpatient,12,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
number_inpatient,13,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
number_inpatient,14,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1
number_diagnoses,1,0.2857142857142857,0.5,0.8055555555555556,0.7684729064039408,0.4955436209571548,0.36363636363636365,0.3125,0.05555555555555555,0.75,0.05555555555555555,0.1388888888888889,36
