threshold,precision,recall,f1_score,accuracy,score
0.7749999999999999,0.8248792270531401,0.07294670511588167,0.13403983907369246,0.5558407569580754,0.13403983907369246
0.7799999999999999,0.8275862068965517,0.06920858699134892,0.1277350680070964,0.5545825154763703,0.1277350680070964
0.7849999999999999,0.8294679399727148,0.06493645199188294,0.12044374009508717,0.553072625698324,0.12044374009508717
0.7899999999999999,0.8297872340425532,0.06247997436719,0.1162097735399285,0.5521666918314962,0.1162097735399285
0.7949999999999999,0.8343465045592705,0.058635052867670616,0.10956990320327313,0.5509084503497911,0.10956990320327313
0.7999999999999999,0.8458961474036851,0.053935704368258036,0.10140562248995984,0.5495495495495496,0.10140562248995984
0.8049999999999999,0.8542805100182149,0.05009078286873865,0.09463276836158192,0.5483416377271126,0.09463276836158192
0.8099999999999999,0.8576923076923076,0.04763430524404571,0.09025599514317514,0.547486033519553,0.09025599514317514
0.815,0.8583162217659137,0.044643810744419525,0.0848730964467005,0.5463284513563843,0.0848730964467005
0.82,0.8716814159292036,0.042080529744739935,0.08028527763627101,0.5456741657858977,0.08028527763627101
0.825,0.8669833729216152,0.038983231870127096,0.07461161079313164,0.5443152649856561,0.07461161079313164
0.83,0.8775510204081632,0.03674036099540746,0.07052793439261917,0.5436609794151693,0.07052793439261917
0.835,0.8810810810810811,0.034817900245647765,0.06698859549984588,0.5429563641854145,0.06698859549984588
0.84,0.8825214899713467,0.03289543949588807,0.06342668863261944,0.5422014192963913,0.06342668863261944
0.845,0.8830769230769231,0.030652568621168427,0.059248554913294796,0.5412954854295636,0.059248554913294796
0.8499999999999999,0.8798701298701299,0.028943714621382035,0.05604384241546893,0.5405405405405406,0.05604384241546893
0.8549999999999999,0.889273356401384,0.027448467371568943,0.053253211769581435,0.5400875736071267,0.053253211769581435
0.8599999999999999,0.8969465648854962,0.02509879312186265,0.04883116883116883,0.5392319693995672,0.04883116883116883
0.8649999999999999,0.891566265060241,0.023710349247036206,0.046192259675405745,0.5385776838290804,0.046192259675405745
0.8699999999999999,0.8918918918918919,0.021147068247356616,0.04131455399061033,0.5375207609844481,0.04131455399061033
0.8749999999999999,0.8955223880597015,0.019224607497596923,0.037641154328732745,0.5367658160954251,0.037641154328732745
0.8799999999999999,0.8950276243093923,0.01730214674783723,0.03394803017602682,0.5359605415471337,0.03394803017602682
0.8849999999999999,0.9005847953216374,0.016447719747944036,0.032305433186490456,0.5356585635915245,0.032305433186490456
0.8899999999999999,0.9032258064516129,0.01495247249813094,0.029417944946417314,0.535054607680306,0.029417944946417314
0.8949999999999999,0.8986486486486487,0.014204848873224395,0.027967616444117337,0.5347023000654285,0.027967616444117337
0.8999999999999999,0.9016393442622951,0.011748371248531453,0.02319451765946231,0.5336957068800644,0.02319451765946231
0.9049999999999999,0.9117647058823529,0.00993271387375841,0.0196513470681458,0.5329910916503096,0.0196513470681458
0.9099999999999999,0.9148936170212766,0.009185090248851864,0.018187585915195092,0.5326891136947003,0.018187585915195092
0.9149999999999999,0.9146341463414634,0.008010253123998718,0.015881418740074114,0.5321858171020182,0.015881418740074114
0.9199999999999999,0.9523809523809523,0.006408202499198975,0.012730744748567792,0.531632190850068,0.012730744748567792
0.9249999999999999,0.98,0.00523336537434583,0.010411133538723043,0.5311792239166541,0.010411133538723043
0.9299999999999999,1.0,0.004485741749439282,0.008931419457735247,0.5308772459610448,0.008931419457735247
0.9349999999999999,1.0,0.0034177079995727864,0.006812134113890367,0.5303739493683628,0.006812134113890367
0.94,1.0,0.00256328099967959,0.005113454777884308,0.5299713120942171,0.005113454777884308
0.945,1.0,0.0013884438748264444,0.002773037542662116,0.5294176858422669,0.002773037542662116
0.95,1.0,0.0006408202499198974,0.001280819724623759,0.5290653782273894,0.001280819724623759
